seqnames	start	end
2	6947724	6948343
2	6949488	6950100
2	6978230	6978739
2	700897	701528
2	7021751	7022386
2	7039032	7039578
2	7043155	7043752
2	7044426	7045045
2	7050213	7051004
2	7052814	7053373
2	7053373	7054047
2	7064813	7065396
2	7073743	7074556
2	7104308	7104874
2	7125606	7126208
2	7135590	7136267
2	7150083	7150663
2	7152968	7153592
2	716715	717318
2	7194632	7195286
2	720440	721004
2	7229873	7230630
2	7243108	7243627
2	7243627	7244301
2	7245597	7246180
2	7247644	7248165
2	7285002	7285656
2	7300623	7301586
2	7303287	7304059
2	7325634	7326411
2	7339487	7340160
2	7375804	7376329
2	7405205	7405989
2	7432556	7433257
2	7442380	7443023
2	7471498	7472106
2	7481415	7482126
2	7494278	7494876
2	7496795	7497343
2	7512708	7513238
2	7515383	7516117
2	7516117	7516947
2	7519777	7520304
2	7521708	7522354
2	7540578	7541276
2	7558591	7559265
2	7575846	7576447
2	7578216	7578887
2	758139	758667
2	7588077	7588671
2	7593937	7594647
2	7605240	7605878
2	761586	762181
2	7623550	7624111
2	7629892	7630463
2	7641050	7641603
2	7641829	7642467
2	7643586	7644514
2	7653441	7653955
2	7673682	7674413
2	7676254	7677015
2	7678534	7679156
2	7690810	7691457
2	7700771	7701830
2	7712746	7713306
2	7727061	7727843
2	7748123	7748685
2	7748685	7749212
2	7753411	7753992
2	7765743	7766481
2	7810805	7811678
2	7826476	7827064
2	7830914	7831488
2	7839669	7840176
2	7841689	7842334
2	784725	785578
2	7851100	7852065
2	7862581	7863142
2	7871373	7871886
2	787515	788079
2	7889969	7890713
2	7898883	7899537
2	7907409	7907935
2	7909973	7910870
2	7919255	7919919
2	7927399	7928093
2	7939386	7939980
2	7943706	7944256
2	7944487	7945272
2	7951126	7951695
2	7957610	7958283
2	7964818	7965410
2	7971968	7972773
2	7973273	7973859
2	7979879	7980607
2	7995310	7995810
2	800517	801207
2	8021683	8022539
2	8051966	8052467
2	8058740	8059416
2	8079579	8080154
2	8080154	8080867
2	8107510	8108030
2	8108347	8109000
2	8117705	8118355
2	8122713	8123324
2	8134140	8134855
2	8138675	8139286
2	8139286	8139927
2	8178835	8179478
2	8211156	8211887
2	8232654	8233217
2	823401	824013
2	8235611	8236329
2	8248421	8249364
2	8256372	8256946
2	8268166	8268824
2	8269112	8269668
2	8277628	8278419
2	8318512	8319285
2	8323792	8324318
2	8330254	8330928
2	8331201	8332075
2	833374	833946
2	8339956	8340531
2	8352673	8353202
2	839929	840484
2	8419880	8420538
2	8429577	8430205
2	8430205	8430932
2	8445419	8446035
2	8478074	8478830
2	8518475	8519157
2	8524990	8525559
2	8525559	8526099
2	853005	853551
2	8534539	8535259
2	8548484	8549005
2	8551742	8552399
2	8552399	8553111
2	8556208	8556872
2	8557300	8557969
2	8559585	8560250
2	8566682	8567340
2	8567340	8567987
2	857723	858353
2	858800	859309
2	8612460	8613027
2	8642502	8643132
2	864263	864825
2	8654399	8655046
2	8664861	8665629
2	8676929	8677493
2	8682161	8682841
2	8686956	8687562
2	8710040	8710592
2	8711165	8711842
2	8718847	8719489
2	8719527	8720126
2	8742414	8743076
2	8755386	8756211
2	8760151	8760711
2	8763810	8764467
2	8766216	8767001
2	8778302	8778848
2	877854	878488
2	8791531	8792178
2	8798906	8799537
2	8815264	8816029
2	8850846	8851450
2	8851677	8852595
2	8853658	8854221
2	8857908	8858521
2	891069	891691
2	8911221	8911938
2	8932077	8932776
2	8933079	8933771
2	8938724	8939254
2	8942517	8943091
2	8984520	8985098
2	9006254	9006832
2	9037860	9038512
2	905257	905778
2	9056555	9057410
2	9060031	9060557
2	9062682	9063380
2	9064078	9064818
2	9077353	9077860
2	9079303	9080131
2	9102648	9103336
2	9118597	9119381
2	9119560	9120265
2	9125717	9126411
2	9131220	9131795
2	9140467	9141168
2	9157080	9157630
2	919075	919690
2	9209908	9210731
2	9212905	9213531
2	9214798	9215359
2	9224054	9224827
2	9237679	9238572
2	9258036	9258641
2	9260637	9261413
2	9264846	9265413
2	9266349	9266949
2	9290413	9291004
2	9333300	9333824
2	9340407	9340933
2	9361130	9361970
2	9368876	9369834
2	936981	937533
2	9370251	9370923
2	9382763	9383328
2	9386032	9386685
2	9402496	9403314
2	9404423	9405310
2	9405804	9406590
2	941453	941982
2	9426290	9426816
2	9430994	9431537
2	9431537	9432397
2	9444212	9444807
2	9456561	9457336
2	9463144	9463733
2	9465382	9466075
2	9468180	9468872
2	9487171	9487783
2	9497117	9498111
2	9503208	9503931
2	9511163	9511897
2	9514487	9515058
2	9518435	9518953
2	9525847	9526461
2	9538800	9539401
2	9544976	9545511
2	9552557	9553268
2	9561170	9562033
2	9562650	9563344
2	9565687	9566196
2	9568098	9568922
2	9577466	9577994
2	9578189	9578849
2	9579386	9579986
2	9584168	9584711
2	9626970	9627478
2	9631373	9631954
2	9634970	9635599
2	9635599	9636266
2	9636266	9636834
2	9648902	9649492
2	9651082	9651794
2	96678	97230
2	9674969	9675481
2	9676807	9677361
2	9683499	9684093
2	9684093	9684810
2	9687570	9688146
2	9688432	9689000
2	9689000	9689797
2	9703386	9704038
2	9706592	9707169
2	9710342	9710877
2	9721912	9722451
2	9722453	9723180
2	9727799	9728414
2	9731307	9732035
2	9732035	9732534
2	9746265	9746955
2	97488	98257
2	9749381	9749984
2	977365	977939
2	9773683	9774286
2	978359	979033
2	9784429	9785235
2	9790211	9790774
2	980791	981352
2	981352	981943
2	9814709	9815299
2	9821149	9821756
2	9823229	9824020
2	9842547	9843220
2	9843220	9843802
2	9866526	9867178
2	9867711	9868392
2	9906384	9907167
2	9907252	9907974
2	9919351	9919957
2	9923602	9924465
2	99240	99795
2	9926669	9927232
2	9939260	9939919
2	9942570	9943159
2	9970450	9970953
2	9975790	9976343
2	9988005	9988539
2	9991524	9992175
2	9992654	9993369
2	9994982	9995548
3	10019399	10019970
3	10022405	10023053
3	10023053	10023625
3	10033103	10033938
3	1004524	1005223
3	10048343	10048909
3	10050563	10051340
3	10058379	10059085
3	10060237	10060809
3	10062872	10063482
3	10063482	10064067
3	10067222	10067722
3	10089609	10090305
3	10094710	10095405
3	10132730	10133274
3	10137207	10137983
3	10146448	10147057
3	10148021	10148840
3	10162653	10163468
3	10171277	10171832
3	10180910	10181428
3	10190001	10190689
3	10191825	10192460
3	1019948	1020612
3	10203487	10204055
3	10204727	10205376
3	1020829	1021332
3	1023810	1024355
3	10254013	10254772
3	10261542	10262233
3	10287608	10288209
3	10290764	10291485
3	10311004	10311565
3	10313042	10313751
3	10314335	10315190
3	10329730	10330545
3	10335349	10336050
3	10336660	10337520
3	10365786	10366559
3	10372734	10373484
3	10407203	10407824
3	10433670	10434219
3	10439387	10440392
3	10468769	10469455
3	104926	105462
3	10501843	10502593
3	10504455	10505098
3	10505394	10506097
3	10509113	10509623
3	10515504	10516191
3	1051896	1052406
3	10523711	10524270
3	10591190	10591995
3	1060628	1061464
3	1063022	1063758
3	1066632	1067346
3	1067346	1067941
3	10706178	10706917
3	10714390	10715215
3	10717248	10718016
3	10727237	10727808
3	10733189	10733774
3	10753662	10754435
3	10754755	10755317
3	10758512	10759030
3	10784354	10784881
3	10849973	10850516
3	10856860	10857536
3	10899731	10900272
3	10910697	10911259
3	10913409	10913976
3	10923395	10924008
3	10934524	10935186
3	10939752	10940551
3	10944146	10944653
3	10977408	10977938
3	10995682	10996299
3	11022953	11023645
3	11032880	11033539
3	11053343	11053859
3	11080745	11081344
3	11106773	11107406
3	11131789	11132306
3	11147940	11148627
3	11153891	11154502
3	11193145	11193754
3	11195251	11195957
3	1121350	1121873
3	11234184	11234772
3	11266107	11266674
3	11276540	11277354
3	11313332	11314043
3	11381600	11382410
3	11383692	11384753
3	11477606	11478198
3	11482134	11482657
3	11551507	11552118
3	11591872	11592855
3	11650604	11651148
3	1171205	1171732
3	11744296	11744811
3	1177001	1177669
3	11798526	11799094
3	11813616	11814459
3	11826426	11826937
3	11835133	11835754
3	11837438	11837971
3	1192006	1192840
3	11973696	11974304
3	11979462	11980018
3	12064207	12064816
3	12137954	12138549
3	1214599	1215213
3	1219997	1220767
3	1224246	1224919
3	1233120	1233854
3	1233877	1234565
3	1238384	1239113
3	12448293	12448826
3	12451566	12452278
3	1246256	1247025
3	1254520	1255182
3	12559923	12560708
3	1257221	1257810
3	1267967	1268497
3	12704348	12705070
3	12797733	12798382
3	1287315	1287881
3	1291751	1292358
3	1307396	1308101
3	131334	131849
3	1315451	1316030
3	1316899	1317627
3	131849	132376
3	13375232	13375779
3	1340326	1340871
3	1341160	1341747
3	13484392	13484977
3	1351982	1352512
3	1354272	1355061
3	1358448	1359095
3	1359487	1360266
3	1360266	1360954
3	1364593	1365277
3	1385038	1385792
3	1397093	1397830
3	14227969	14228715
3	1423136	1424144
3	1427741	1428248
3	1428508	1429168
3	14315962	14316858
3	14317006	14317545
3	14320624	14321179
3	14461687	14462204
3	1447284	1448227
3	14760263	14761116
3	1482179	1482972
3	14836366	14837055
3	14837576	14838175
3	1486935	1487571
3	1487993	1488727
3	14880213	14880881
3	1491215	1491718
3	1503330	1503879
3	1508766	1509392
3	15092323	15092910
3	1515426	1516101
3	1516101	1516829
3	1516829	1517331
3	15184015	15184653
3	15196070	15197051
3	15203449	15204007
3	15226415	15227048
3	15228048	15228733
3	15245177	15245801
3	15245995	15246603
3	15284057	15284629
3	1539132	1539675
3	15405080	15405597
3	15474806	15475624
3	15475873	15476489
3	1549055	1549594
3	15537484	15538156
3	15563592	15564098
3	15604632	15605246
3	15617876	15618679
3	15648531	15649101
3	15659365	15660040
3	15704195	15704809
3	15730187	15730708
3	15743523	15744072
3	15768018	15768618
3	15775636	15776348
3	15785731	15786365
3	15818099	15818715
3	1582901	1583478
3	15834702	15835472
3	1583960	1584666
3	1584666	1585311
3	15868468	15869065
3	15872418	15872947
3	1589545	1590252
3	15905414	15905948
3	15915043	15915949
3	1591860	1592470
3	15930386	15931155
3	15953551	15954179
3	15970698	15971541
3	15985447	15985971
3	15989589	15990379
3	16002089	16002736
3	16011017	16011619
3	16020070	16020663
3	16020798	16021380
3	16021380	16021906
3	16069718	16070359
3	16075425	16076065
3	16078790	16079512
3	16111726	16112448
3	16114950	16115546
3	16121345	16121906
3	16122229	16122842
3	1613920	1614559
3	16149842	16150591
3	16157853	16158521
3	1617034	1617635
3	16186808	16187350
3	16201830	16202347
3	1620399	1620923
3	16238208	16238770
3	16238961	16239742
3	16259230	16259990
3	16265179	16265713
3	16273611	16274546
3	16283290	16283901
3	1634162	1634827
3	16341804	16342512
3	16364432	16365042
3	16368254	16368864
3	163971	164775
3	16400989	16401540
3	16415994	16416548
3	16420282	16420811
3	16421413	16422158
3	16426891	16427406
3	16430269	16430874
3	1643950	1644679
3	16445888	16446680
3	16449328	16449996
3	1645053	1645675
3	16458535	16459065
3	16459662	16460293
3	16464942	16465543
3	16484741	16485397
3	16494601	16495291
3	16495916	16496444
3	16502865	16503617
3	16518898	16519614
3	16523982	16524629
3	16524854	16525423
3	1652734	1653453
3	16531843	16532716
3	16540527	16541043
3	16541198	16541799
3	16556748	16557466
3	16587327	16587868
3	16598962	16599676
3	16599679	16600531
3	16610066	16610856
3	16624886	16625470
3	16659780	16660483
3	16703409	16703968
3	16704295	16704867
3	16713742	16714315
3	1672045	1672710
3	16732206	16732721
3	16736678	16737529
3	16741048	16741752
3	16753331	16754124
3	16755158	16755976
3	16778181	16778705
3	16788157	16788659
3	16788659	16789325
3	16789325	16790025
3	1679050	1679893
3	1680788	1681365
3	16817312	16817858
3	16828472	16828982
3	1684447	1685015
3	16849955	16850937
3	16862141	16862793
3	16891108	16891764
3	16905164	16905758
3	16908988	16909604
3	16921568	16922322
3	16927190	16927724
3	16931449	16932106
3	16950329	16950858
3	16963671	16964361
3	17008847	17009637
3	17012338	17013000
3	17019281	17019815
3	17050485	17051022
3	17091775	17092283
3	1712793	1713446
3	17135828	17136565
3	17146949	17147734
3	171479	172293
3	17149905	17150430
3	17151909	17152824
3	17163081	17163871
3	17178054	17178776
3	17180487	17181047
3	17182377	17183092
3	17240604	17241359
3	17245763	17246433
3	17248402	17248994
3	1725839	1726472
3	1726472	1727155
3	17285465	17285988
3	1729549	1730139
3	1730316	1731163
3	17337529	17338086
3	17340177	17340856
3	17346048	17346637
3	1735645	1736220
3	17383858	17384790
3	17391262	17391972
3	1739622	1740477
3	17398296	17398983
3	17442043	17442564
3	17444671	17445396
3	17456050	17456660
3	17458419	17459062
3	1746131	1746686
3	17474996	17475603
3	17479733	17480250
3	17494885	17495417
3	17502834	17503340
3	17520328	17521002
3	17522623	17523168
3	17541233	17541739
3	1755053	1755729
3	17556954	17557568
3	17557775	17558420
3	1757055	1757721
3	17587388	17587904
3	1759222	1759923
3	1759923	1760618
3	17600086	17600611
3	17643701	17644308
3	17646021	17646721
3	1767364	1767903
3	17673923	17674478
3	17681487	17681987
3	1768311	1768878
3	17689638	17690156
3	17690468	17691157
3	17691488	17692021
3	17709076	17709606
3	17709606	17710199
3	17716219	17716903
3	17739673	17740327
3	17741943	17742671
3	1774428	1774975
3	17748441	17749245
3	17749245	17749784
3	1775536	1776118
3	17796928	17797523
3	17838120	17838726
3	17859249	17859925
3	17868033	17868882
3	17875228	17875761
3	17881798	17882553
3	17895329	17896026
3	17904847	17905454
3	17910479	17910983
3	17911412	17912115
3	1793282	1793795
3	17935003	17935530
3	1793924	1794769
3	17945461	17946203
3	17948019	17948631
3	17965824	17966384
3	17966632	17967189
3	17969179	17969741
3	17974342	17975062
3	17977208	17977755
3	17977755	17978353
3	17986775	17987473
3	1800353	1800913
3	18014043	18014572
3	18020306	18020934
3	18030142	18030663
3	18040434	18040946
3	18071416	18071939
3	18074391	18075153
3	18088008	18088579
3	18126255	18126987
3	18136861	18137540
3	18137540	18138195
3	18138808	18139381
3	18162232	18162883
3	18171663	18172292
3	1817814	1818415
3	18183681	18184484
3	18204975	18205705
3	18224565	18225228
3	18242444	18243145
3	18248415	18249092
3	1825381	1825989
3	18268415	18269003
3	18272311	18273122
3	18296958	18297476
3	18301070	18301645
3	1830498	1831197
3	18318077	18318580
3	18331281	18332134
3	1834290	1834929
3	1836173	1836770
3	18364832	18365443
3	18367470	18368005
3	18373468	18374134
3	18376044	18376624
3	18376946	18377501
3	1838757	1839357
3	18391705	18392284
3	1839357	1839927
3	18409568	18410137
3	18415537	18416196
3	18421260	18421878
3	18422197	18422737
3	18430201	18431005
3	18432288	18433040
3	18454533	18455260
3	184562	185209
3	18461955	18463151
3	18463151	18463710
3	18465164	18465680
3	18466495	18467092
3	18469476	18470039
3	18476722	18477235
3	18480000	18480586
3	18480586	18481199
3	1848419	1849121
3	18508775	18509463
3	18511149	18511772
3	18512611	18513461
3	18515403	18515936
3	18516683	18517446
3	1852224	1852955
3	18545481	18546234
3	18559072	18559731
3	18566838	18567425
3	18584286	18584881
3	18594664	18595199
3	18600961	18601819
3	18619544	18620315
3	18628815	18629577
3	18632834	18633431
3	18663490	18664281
3	18664431	18665269
3	18706877	18707482
3	18721875	18722381
3	187266	187946
3	18731150	18731683
3	18749835	18750417
3	18751838	18752535
3	18752896	18753800
3	18760683	18761200
3	18763926	18764520
3	18764520	18765195
3	18765760	18766352
3	1876579	1877149
3	18770510	18771127
3	18784194	18784742
3	18786862	18787445
3	1879374	1880055
3	18805464	18806344
3	18808963	18809511
3	18809511	18810303
3	18817548	18818121
3	18825589	18826446
3	18837193	18837850
3	18837850	18838695
3	18838937	18839520
3	18839520	18840051
3	18843110	18843675
3	18861409	18862065
3	18863358	18863935
3	18870040	18870639
3	18872181	18872802
3	18872802	18873669
3	18877402	18878002
3	18879165	18879839
3	18882978	18883640
3	18890403	18890935
3	18893212	18894033
3	18904592	18905332
3	18909639	18910384
3	18912859	18913384
3	18915793	18916367
3	18918920	18919656
3	18924086	18924765
3	1892442	1892972
3	18931612	18932472
3	18941476	18942006
3	18948070	18948611
3	1895854	1896507
3	18962503	18963340
3	18972455	18973123
3	18975087	18975670
3	18976933	18977622
3	18997321	18997922
3	18999446	19000095
3	19001323	19001901
3	19010013	19010531
3	19019886	19020567
3	19024797	19025365
3	19032809	19033476
3	19051469	19052004
3	19063418	19063926
3	19068625	19069127
3	19069127	19069704
3	19075112	19075706
3	19079332	19079977
3	19107763	19108273
3	19120776	19121666
3	19137168	19137783
3	1914291	1914824
3	19148221	19149027
3	19153349	19153938
3	19158599	19159188
3	19163281	19163822
3	19165890	19167004
3	19168118	19168653
3	19171010	19172024
3	19181517	19182132
3	1919742	1920412
3	19204130	19204747
3	19205667	19206918
3	19229813	19230318
3	19230433	19231219
3	1923240	1923746
3	19235750	19236383
3	19236745	19237319
3	19255836	19256532
3	19264656	19265197
3	19269987	19270711
3	19276313	19276866
3	19277362	19278195
3	1927793	1928299
3	19281236	19281740
3	19282045	19282782
3	19289095	19289691
3	19310264	19310881
3	193343	193884
3	1933813	1934390
3	19392642	19393247
3	19393537	19394234
3	19398789	19399383
3	19410726	19411374
3	19412922	19413437
3	19413631	19414202
3	19427079	19427718
3	19430832	19431536
3	19438854	19439496
3	19440204	19440811
3	19442266	19442953
3	19448767	19449429
3	19449779	19450375
3	19453778	19454461
3	19464972	19465503
3	19469012	19469571
3	19472554	19473054
3	19490361	19491057
3	19491188	19491902
3	19504800	19505337
3	1950854	1951746
3	19521116	19522158
3	19524738	19525473
3	19535915	19536657
3	19537639	19538184
3	19542101	19542628
3	19547352	19548062
3	19552907	19553494
3	19558675	19559225
3	19567203	19567871
3	19578527	19579186
3	19579186	19579791
3	19587183	19587862
3	19600178	19600795
3	19607301	19607817
3	19619169	19619769
3	19623188	19623933
3	19633721	19634261
3	19634261	19634841
3	19636641	19637337
3	19647460	19648241
3	19653695	19654206
3	19655890	19656461
3	19687009	19687632
3	19700528	19701262
3	19731989	19732637
3	19739099	19739864
3	19740272	19741068
3	19746770	19747419
3	19749518	19750208
3	19752844	19753476
3	19762318	19763119
3	19779540	19780092
3	19782655	19783357
3	19792101	19792675
3	1979458	1980438
3	19797670	19798430
3	19806016	19806652
3	19808129	19808649
3	19818699	19819470
3	19824002	19824553
3	19878759	19879467
3	19879844	19880622
3	19889979	19890669
3	19897680	19898330
3	19902640	19903352
3	19910316	19910918
3	19912017	19912621
3	19914853	19915458
3	19924165	19924691
3	1992777	1993309
